path	bytes	sha256
results/task_f_cross_platform/f5_semisim_full_score/technical_replicate_rank_stability_summary.tsv	1273	77f65214e08f0577933055b9d7d9b23e91da82d9ddc2fda1a789793685205029
results/task_f_cross_platform/f5_semisim_full_score/technical_replicate_recurrence.tsv	17056	6e092233cca6f9a7037948406412d802a93009b3ea6f38d0a7bd9c3266b5b407
results/task_f_cross_platform/f5_semisim_full_score/topk_by_sample_replicate.tsv	20996	9b2047e80ed8629995ea06d1d1d2ec1cfc3f20158ed6fe75971d1cc5f9204464
results/task_f_reproducibility/tf48_stage4_revision_analyses/20260810_1631_tf48-stage4-revision-analyses/f5_loo_summary.tsv	700	0048aa5fdb5af85d2bf0d3a355c6925154ab0dfa661a4e3d013b70ce85387d7e
results/task_f_reproducibility/tf48_stage4_revision_analyses/20260810_1631_tf48-stage4-revision-analyses/f5_matched_operating_points.tsv	11764	2d14d236c4f709da6b08a0d3dfbfdfeeb7044b0d40c4fb40fa9cf01661c6a8e1
results/task_f_reproducibility/tf48_stage4_revision_analyses/20260810_1631_tf48-stage4-revision-analyses/f5_method_comparability.tsv	893	5a7c914eac6aeeb8140ab9d4e9d608e221ddc0600cab7570cdc9310d02e68399
results/task_f_reproducibility/tf48_stage4_revision_analyses/20260810_1631_tf48-stage4-revision-analyses/finite_null_resolution.tsv	1488	0063d1f4ab36843acbcd6ceec0fd1a95403300979a5e19f41d3d40e97805fe4e
results/task_f_reproducibility/tf48_stage4_revision_analyses/20260810_1631_tf48-stage4-revision-analyses/pilot_null_threshold_sensitivity.tsv	480	f2f3ea683c5332d30a39cae8f8bf56d353b6062b19bd01844e6aedd408e709f6
results/task_f_reproducibility/tf48_stage4_revision_analyses/20260810_1631_tf48-stage4-revision-analyses/pilot_v3_loo_summary.tsv	338	1c3ea3166ecd68753caf36c9dc1c01d57b375bfd59a4b223891e42e3f3df4e66
results/task_f_reproducibility/tf48_stage4_revision_analyses/20260810_1631_tf48-stage4-revision-analyses/summary.json	2005	1a0cbef293bca09b27428355c3aa4e379e77fac740d8a436f65b1272e3a43027
results/task_f_reproducibility/tf48_stage4_revision_analyses/20260810_1631_tf48-stage4-revision-analyses/target_candidate_excluded_summary.tsv	259	28d6d0712ccf9462579d8652fd757d1893dc35e0fda0060ad607833ea4fe20c4
results/task_f_reproducibility/tf48_stage4_revision_analyses/20260810_1631_tf48-stage4-revision-analyses/target_panel_overlap.tsv	1871	2746f779ee931a1e5441b03889afc005396a3d983805fae39af15390e84739db
results/task_f_reproducibility/tf48_stage4_revision_analyses/20260810_1631_tf48-stage4-revision-analyses/validation.json	244	19f91ac373d78a382e68f62b6f95212efef6ac1283c70304fae32d725bc0efe4
results/task_f_reproducibility/tf48_stage4_revision_analyses/20260810_1631_tf48-stage4-revision-analyses/validation.tsv	1573	5dbcf152e128cc6fb29c874368d584b85a8da1ad0d288e65a59b90b5d4ac56e5
scores/spatiallr_trust_score_pilot_v3.tsv	2560566	7a76f93a7199b9d8d7c19b71a5240e0ed73fa6dda64c5abac8326926f2332451
scripts/analysis/build_four_method_full_benchmark.py	11172	d6151e5da2a1d8b04002ac7e792389a655e67403cea78f99f062580a5daf8628
scripts/analysis/build_pilot_trust_score_v3.py	5865	19aaa5c1179f960bf39e3b7808c713fc15b412a95f0c5ae17970230363ace384
scripts/analysis/build_target_activation_layer.py	13196	e0ac7bf23ef1163306e662ea8703f7737bd4ed63eb65600f0d92f1145afd47d0
scripts/analysis/build_task_f_f5_semisim_full_score.py	34145	595ab70236d1a828a235de435b8e2d6cbf674d204278ae37c40d04bc4dd03716
scripts/analysis/build_task_f_tf48_stage4_revision_analyses.py	40398	421a1214ba1ee761f487110adbfb53add65eba171b89dd4c54f0bf24c45fff0a
scripts/analysis/build_tri_method_consistency_bridge.py	9198	0806d5e60ef438ace7df7cc9963f54fa6e2381435919218c19221e99b33de471
scripts/analysis/fake_lr_null_for_pilot.py	5854	78e165decfc5cb0df6ef16c4f919e9c6abc919c3aa81c6ed7d84d452f981fe63
scripts/analysis/generate_task_f_f5_semisim_batch.py	12272	8927bc2570d0c92fc833d952a642e6c442506b76dc70c7474a657b9f58f39324
scripts/analysis/label_null_for_pilot_lr.py	11312	1a3653b16c23cb29d6c1e45ea19e51b6d61c420bcc6629ff2ecd41e82d8decca
scripts/analysis/marker_compartment_annotation.py	8754	e12850684810655dd752cbebb10039e208ca0732f1c5f05b465f7ff50445dfb1
scripts/analysis/plot_global_results_overview.py	22002	72e49ea358c390c06e65d2f5881ddf256c1e9bce86c24310b6d3bea814c6e800
scripts/analysis/plot_mif_cd74_case_study.py	10647	294d39ea938f0081370f8cb6272ce2e502a4b63ccded219d790e29c5ac964793
scripts/analysis/plot_task_f_f5_full_benchmark.py	11265	6a73161629d95d21a9c707e87b258809a847ad574abc9edbb492aba2f310acec
scripts/analysis/run_cellchat_full_sample_baseline.R	8670	6ef8ffb2b14ebb188cb5a88b9134f4865e2e4be78832acd701c3272971383248
scripts/analysis/run_cellchat_full_sample_baseline.sh	2599	93c5a95d665e3b3f849bde7663aa7eac64a84b04c035a0b0d3a6729cd19e3957
scripts/analysis/run_commot_pilot_baseline.py	14073	7cbd22601e109422afd452f6d61f531532c88e9f7780a6349d69865ab94070e6
scripts/analysis/run_liana_cellphonedb_baseline.py	12804	2fa277d30adbb802feb5783b2c0cefa074274cdb2b96c42a64603a7420a8d747
scripts/analysis/score_ablation_sensitivity.py	16140	edf454f9c9dee7ff3f4c51258116e95185d88446942cddceb77652b3332c2fe1
scripts/analysis/spatial_null_for_pilot_lr.py	8267	6e0a049050547ad4f479f229b534332ee4b3b046b46163c49c27a71798840370
scripts/analysis/stdlib_marker_lr_pilot.py	11883	6140e2e68dc65c73b249b039a8688dfa6c1760e99399a38820d42723616e0081
scripts/analysis/summarize_failure_cases.py	14329	e61da6cd94dee3ba99c00f5e50e8d465d57280aad35ee41b74fe04e741e3179d
scripts/analysis/validate_task_f_tf48_stage4_revision_analyses.py	19656	c1740747bd56980fcebc73a010986558ed4a01a8bdb3ac81d1fb1d27b5e73203
scripts/release/check_release.py	4605	7c4c65880811e6aad229c7f0aef98bd2214d992eb3ff571a75d5ea6c4482d731
